Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-03-02,14:54:30,"""CNR5463055""",Completed,"""CID7014064""",Auto,Kanhaiya Nagar,Tis Hazari,10.1,37.3,,,,,,,1217.0,46.21,3.1,4.6,Credit Card
2024-04-07,23:34:37,"""CNR9736765""",Completed,"""CID9575173""",Auto,Kashmere Gate ISBT,Narsinghpur,5.9,43.8,,,,,,,752.0,6.35,4.3,4.6,Uber Wallet
2024-06-16,02:29:46,"""CNR4400829""",Completed,"""CID1960216""",Go Sedan,Green Park,Arjangarh,4.1,41.4,,,,,,,364.0,38.01,4.2,4.9,UPI
2024-04-27,12:50:16,"""CNR9218363""",Completed,"""CID9844106""",Bike,Anand Vihar,Saidulajab,6.0,29.7,,,,,,,425.0,30.29,4.4,4.2,Credit Card
2024-08-21,20:15:21,"""CNR3095168""",Completed,"""CID3208215""",Go Sedan,Saket,Rajiv Chowk,11.3,33.3,,,,,,,488.0,42.22,4.9,4.3,UPI
2024-11-03,11:34:47,"""CNR6281565""",Completed,"""CID5247826""",eBike,Pataudi Chowk,Azadpur,8.7,21.1,,,,,,,239.0,31.82,4.6,4.2,Cash
2024-07-09,11:02:01,"""CNR6187716""",Completed,"""CID1949869""",Go Sedan,Punjabi Bagh,Ghaziabad,3.0,17.7,,,,,,,389.0,19.35,4.6,4.7,UPI
2024-09-14,10:10:14,"""CNR2168939""",Cancelled by Customer,"""CID2654776""",Auto,Botanical Garden,Palam Vihar,8.6,,1.0,Driver is not moving towards pickup location,,,,,,,,,
2024-04-03,21:23:53,"""CNR4116004""",Completed,"""CID6671486""",eBike,Adarsh Nagar,Punjabi Bagh,5.6,36.4,,,,,,,372.0,48.11,4.4,3.1,UPI
2024-01-04,12:15:45,"""CNR9875443""",Completed,"""CID9583496""",Premier Sedan,Badshahpur,Delhi Gate,3.2,32.2,,,,,,,2068.0,28.58,4.3,4.5,Cash
2024-07-05,07:34:51,"""CNR1986683""",Completed,"""CID8872514""",Bike,Pataudi Chowk,Bhiwadi,2.3,15.2,,,,,,,834.0,9.95,3.6,3.7,Cash
2024-02-08,20:10:48,"""CNR7488343""",No Driver Found,"""CID3271791""",Bike,Mehrauli,Dilshad Garden,,,,,,,,,,,,,
2024-09-24,22:19:59,"""CNR4606278""",Completed,"""CID4923993""",eBike,Rohini West,Noida Sector 62,6.1,25.7,,,,,,,960.0,22.57,3.9,4.2,UPI
2024-04-02,15:53:48,"""CNR1192128""",Completed,"""CID8023419""",Go Sedan,Shahdara,Azadpur,4.6,39.4,,,,,,,351.0,5.7,4.2,4.6,UPI
2024-06-29,22:27:11,"""CNR1685941""",Completed,"""CID8494870""",Auto,Peeragarhi,Anand Vihar,14.6,42.1,,,,,,,254.0,16.36,4.2,4.3,Uber Wallet
2024-11-15,17:58:40,"""CNR4642000""",Completed,"""CID4120938""",Auto,AIIMS,INA Market,7.1,35.2,,,,,,,1207.0,38.27,4.3,3.8,Debit Card
2024-11-21,19:17:25,"""CNR4781549""",Completed,"""CID2536598""",Auto,Rajiv Chowk,Noida Film City,12.6,28.6,,,,,,,198.0,36.16,4.1,4.1,UPI
2024-03-07,17:45:02,"""CNR8982010""",Completed,"""CID1991289""",Premier Sedan,IFFCO Chowk,Old Gurgaon,5.4,34.9,,,,,,,227.0,29.25,4.2,4.6,Debit Card
2024-04-08,16:36:28,"""CNR8206594""",Completed,"""CID6715176""",Auto,India Gate,Rajiv Chowk,6.4,24.6,,,,,,,673.0,24.49,4.2,4.6,UPI
2024-01-06,17:12:58,"""CNR6815907""",Incomplete,"""CID5724573""",Auto,Akshardham,Samaypur Badli,3.5,10.6,,,,,1.0,Customer Demand,430.0,17.2,,,Debit Card
2024-07-28,06:25:10,"""CNR6121217""",No Driver Found,"""CID8777658""",Go Mini,Ashok Vihar,Panipat,,,,,,,,,,,,,
2024-03-04,18:25:24,"""CNR8442449""",Cancelled by Driver,"""CID2751795""",Auto,Pitampura,Mehrauli,4.9,,,,1.0,Customer related issue,,,,,,,
2024-10-05,20:38:53,"""CNR4938474""",Cancelled by Driver,"""CID4544921""",Bike,Saidulajab,Arjangarh,6.0,,,,1.0,Customer related issue,,,,,,,
2024-06-25,08:03:15,"""CNR3556033""",Incomplete,"""CID6955568""",Go Sedan,ITO,Khan Market,4.2,16.6,,,,,1.0,Vehicle Breakdown,224.0,1.76,,,Debit Card
2024-09-19,09:21:01,"""CNR1201090""",Cancelled by Customer,"""CID1199928""",Go Mini,Rohini West,Noida Sector 62,12.5,,1.0,Driver asked to cancel,,,,,,,,,
2024-10-20,20:11:55,"""CNR6816345""",Cancelled by Customer,"""CID3733104""",Go Mini,Govindpuri,Pitampura,15.2,,1.0,Change of plans,,,,,,,,,
2024-03-14,11:47:16,"""CNR4574781""",Completed,"""CID9851447""",Auto,Ghitorni Village,Tughlakabad,12.3,39.6,,,,,,,449.0,27.92,4.9,4.6,UPI
2024-09-11,20:00:53,"""CNR9483991""",Cancelled by Driver,"""CID6448029""",Premier Sedan,Malviya Nagar,IIT Delhi,10.8,,,,1.0,Personal & Car related issues,,,,,,,
2024-12-01,08:26:17,"""CNR9097201""",Completed,"""CID6570391""",Auto,Anand Vihar ISBT,Mansarovar Park,7.4,37.8,,,,,,,740.0,47.44,4.6,4.2,UPI
2024-11-25,19:10:09,"""CNR1835479""",Completed,"""CID7839382""",Premier Sedan,Lal Quila,Noida Sector 62,9.3,30.3,,,,,,,833.0,43.31,4.2,4.2,Uber Wallet
2024-08-16,13:20:55,"""CNR9333963""",Cancelled by Driver,"""CID2064765""",Bike,Peeragarhi,Basai Dhankot,6.8,,,,1.0,More than permitted people in there,,,,,,,
2024-03-27,07:40:44,"""CNR3422582""",No Driver Found,"""CID7169802""",Go Mini,Barakhamba Road,Cyber Hub,,,,,,,,,,,,,
2024-10-04,09:46:16,"""CNR7183966""",Incomplete,"""CID4669950""",Go Mini,New Delhi Railway Station,Rohini,3.7,14.0,,,,,1.0,Other Issue,691.0,2.61,,,UPI
2024-09-10,14:57:03,"""CNR5441745""",Cancelled by Driver,"""CID7984925""",Bike,Saket A Block,Kalkaji,11.9,,,,1.0,Personal & Car related issues,,,,,,,
2024-04-26,14:30:04,"""CNR9129938""",Incomplete,"""CID2378122""",eBike,Kaushambi,Delhi Gate,3.5,19.8,,,,,1.0,Other Issue,412.0,9.29,,,UPI
2024-03-03,11:50:28,"""CNR5419610""",Cancelled by Driver,"""CID6798323""",Bike,Mansarovar Park,Noida Film City,10.6,,,,1.0,Personal & Car related issues,,,,,,,
2024-02-14,16:30:55,"""CNR9120542""",Completed,"""CID3920510""",Go Sedan,Karkarduma,Paschim Vihar,8.9,31.8,,,,,,,608.0,45.52,4.6,4.1,UPI
2024-02-07,21:52:08,"""CNR3643495""",Cancelled by Driver,"""CID3072962""",Bike,Laxmi Nagar,ITO,6.8,,,,1.0,The customer was coughing/sick,,,,,,,
2024-01-20,17:46:58,"""CNR3468753""",Incomplete,"""CID2391139""",Go Sedan,Keshav Puram,Sarojini Nagar,6.1,22.9,,,,,1.0,Other Issue,100.0,6.03,,,Debit Card
2024-10-16,17:29:41,"""CNR8169658""",Completed,"""CID4482222""",Bike,Keshav Puram,Gurgaon Sector 29,10.2,40.2,,,,,,,114.0,44.66,4.6,3.2,UPI
2024-08-03,14:36:55,"""CNR7614043""",Completed,"""CID3093231""",Go Mini,Janakpuri,Green Park,12.9,35.1,,,,,,,375.0,38.5,3.2,4.9,Credit Card
2024-08-31,01:20:18,"""CNR7727487""",No Driver Found,"""CID3800794""",Auto,India Gate,Rohini West,,,,,,,,,,,,,
2024-08-28,21:54:35,"""CNR3431110""",Completed,"""CID3302717""",eBike,Rohini,Kirti Nagar,5.3,43.8,,,,,,,703.0,11.61,4.8,4.0,UPI
2024-06-03,07:41:28,"""CNR9438290""",Cancelled by Driver,"""CID2317640""",Uber XL,Kaushambi,Chandni Chowk,11.6,,,,1.0,Personal & Car related issues,,,,,,,
2024-08-30,18:49:03,"""CNR2045762""",Completed,"""CID3153470""",Premier Sedan,Ambience Mall,Samaypur Badli,12.8,32.5,,,,,,,488.0,48.74,4.1,4.8,Credit Card
2024-06-01,10:18:26,"""CNR7016247""",Completed,"""CID1955541""",Go Mini,Maidan Garhi,Chirag Delhi,13.9,34.1,,,,,,,227.0,9.88,4.6,4.8,Credit Card
2024-06-25,08:38:36,"""CNR4540906""",Completed,"""CID5955909""",eBike,Pulbangash,Vidhan Sabha,8.2,31.7,,,,,,,303.0,43.61,5.0,4.8,UPI
2024-11-13,12:30:33,"""CNR8752372""",Completed,"""CID2154148""",Go Mini,MG Road,Rohini,5.1,21.0,,,,,,,625.0,25.77,4.3,4.5,Cash
2024-06-22,04:28:27,"""CNR2202558""",Completed,"""CID3220056""",Auto,Civil Lines Gurgaon,Vishwavidyalaya,4.7,16.3,,,,,,,560.0,16.59,4.2,4.8,Debit Card
2024-03-10,19:40:50,"""CNR1376770""",Completed,"""CID9199889""",Auto,Ghaziabad,Noida Extension,10.6,15.9,,,,,,,1292.0,25.72,4.5,4.9,Cash
2024-04-01,05:27:10,"""CNR8855388""",Completed,"""CID3453917""",Go Sedan,Ghaziabad,Model Town,10.7,38.7,,,,,,,186.0,16.98,4.6,4.3,Cash
2024-06-14,18:49:04,"""CNR9823215""",Completed,"""CID7513302""",Bike,Kherki Daula Toll,IMT Manesar,12.9,24.5,,,,,,,494.0,49.22,4.3,4.9,UPI
2024-06-08,18:08:39,"""CNR1537593""",Cancelled by Driver,"""CID7295938""",eBike,Tis Hazari,Mandi House,10.9,,,,1.0,The customer was coughing/sick,,,,,,,
2024-02-22,08:34:11,"""CNR1412768""",Completed,"""CID6865121""",Auto,Rithala,Dwarka Mor,5.7,15.7,,,,,,,871.0,25.67,4.9,4.9,UPI
2024-07-09,18:54:45,"""CNR6867777""",Cancelled by Driver,"""CID9635100""",Bike,Noida Extension,Ashok Park Main,4.6,,,,1.0,The customer was coughing/sick,,,,,,,
2024-09-04,21:22:39,"""CNR2665480""",Completed,"""CID3380877""",Go Sedan,Kalkaji,Lok Kalyan Marg,11.9,21.5,,,,,,,499.0,18.91,4.6,4.9,UPI
2024-06-13,10:24:04,"""CNR3287026""",Completed,"""CID4001580""",Go Mini,DLF City Court,INA Market,9.5,42.3,,,,,,,463.0,7.33,4.5,3.1,UPI
2024-07-29,11:01:52,"""CNR7096036""",Completed,"""CID6883381""",Premier Sedan,Golf Course Road,Udyog Vihar,6.1,37.9,,,,,,,422.0,27.72,4.1,4.1,UPI
2024-09-30,17:57:46,"""CNR9692237""",Completed,"""CID2664796""",Auto,Punjabi Bagh,Patel Chowk,4.4,18.1,,,,,,,189.0,46.15,4.6,3.7,Cash
2024-03-11,08:38:43,"""CNR5392845""",Completed,"""CID2626719""",Bike,Ghitorni,Mandi House,9.7,37.2,,,,,,,993.0,37.82,3.6,4.8,Cash
2024-02-16,20:45:25,"""CNR3563094""",Cancelled by Driver,"""CID8234630""",Auto,Nirman Vihar,Azadpur,9.8,,,,1.0,More than permitted people in there,,,,,,,
2024-11-11,14:40:12,"""CNR4257751""",Cancelled by Driver,"""CID9072837""",Go Sedan,INA Market,New Colony,8.5,,,,1.0,The customer was coughing/sick,,,,,,,
2024-05-15,14:16:56,"""CNR1193143""",Incomplete,"""CID8913495""",Bike,Yamuna Bank,Qutub Minar,3.1,15.0,,,,,1.0,Customer Demand,978.0,4.81,,,Debit Card
2024-12-14,17:34:45,"""CNR2252307""",Completed,"""CID1868481""",Bike,Pitampura,IMT Manesar,10.7,36.1,,,,,,,552.0,37.56,4.6,4.2,Uber Wallet
2024-02-24,20:42:26,"""CNR3484877""",Completed,"""CID4215239""",Go Sedan,Adarsh Nagar,Nawada,10.7,38.9,,,,,,,1029.0,49.79,4.3,4.7,Cash
2024-05-06,12:42:42,"""CNR3311822""",Completed,"""CID6428137""",Auto,Saket A Block,Raj Nagar Extension,5.6,32.6,,,,,,,322.0,39.47,3.9,4.9,UPI
2024-09-09,11:38:01,"""CNR7398144""",Cancelled by Driver,"""CID7367243""",Auto,Rithala,Punjabi Bagh,7.1,,,,1.0,More than permitted people in there,,,,,,,
2024-10-02,18:36:17,"""CNR6754178""",Completed,"""CID3327685""",Premier Sedan,Nirman Vihar,Jahangirpuri,5.9,17.3,,,,,,,162.0,37.67,3.3,4.6,Uber Wallet
2024-12-09,10:15:04,"""CNR4444143""",Incomplete,"""CID6320385""",Premier Sedan,Okhla,South Extension,6.0,19.5,,,,,1.0,Customer Demand,981.0,2.85,,,Debit Card
2024-03-24,12:23:44,"""CNR6019625""",Cancelled by Driver,"""CID2765464""",Go Mini,Gurgaon Sector 56,RK Puram,7.5,,,,1.0,The customer was coughing/sick,,,,,,,
2024-06-19,08:54:25,"""CNR7653461""",Completed,"""CID6629138""",Bike,Udyog Bhawan,Paschim Vihar,4.2,31.5,,,,,,,124.0,14.33,3.4,4.9,Cash
2024-01-01,10:13:12,"""CNR6923359""",Completed,"""CID6389153""",Go Sedan,Jhilmil,Tagore Garden,3.1,26.7,,,,,,,899.0,26.92,4.3,4.3,UPI
2024-02-28,12:17:56,"""CNR6763272""",Completed,"""CID6551581""",Go Mini,Hauz Rani,Rohini West,10.6,29.1,,,,,,,316.0,30.24,4.0,4.2,UPI
2024-11-06,10:34:17,"""CNR5878161""",Completed,"""CID7678002""",Auto,Saket A Block,Panchsheel Park,12.1,27.4,,,,,,,558.0,24.99,4.9,4.6,Cash
2024-10-02,18:16:36,"""CNR4492061""",Completed,"""CID6863314""",Go Mini,Noida Film City,Uttam Nagar,2.6,23.4,,,,,,,491.0,14.01,3.9,4.6,Cash
2024-03-02,15:34:41,"""CNR9196478""",No Driver Found,"""CID4158319""",eBike,Central Secretariat,Yamuna Bank,,,,,,,,,,,,,
2024-08-13,08:43:46,"""CNR9554886""",Completed,"""CID2714401""",Premier Sedan,Nirman Vihar,Pataudi Chowk,11.0,25.5,,,,,,,455.0,41.86,3.2,4.8,Cash
2024-04-08,21:30:08,"""CNR7830196""",Completed,"""CID9988353""",Auto,Pataudi Chowk,Anand Vihar,14.4,21.8,,,,,,,435.0,29.55,4.9,4.6,Cash
2024-04-03,14:43:24,"""CNR1557664""",Cancelled by Driver,"""CID5266583""",Auto,Faridabad Sector 15,Nehru Place,11.1,,,,1.0,More than permitted people in there,,,,,,,
2024-10-16,17:57:30,"""CNR3969385""",Completed,"""CID9929751""",Bike,Rajouri Garden,Janakpuri,7.1,20.2,,,,,,,55.0,47.24,4.2,4.6,Cash
2024-05-12,13:39:08,"""CNR5329378""",Completed,"""CID3556860""",Auto,Faridabad Sector 15,Sonipat,8.0,42.7,,,,,,,407.0,18.5,3.7,4.1,Debit Card
2024-06-15,18:07:22,"""CNR6402674""",No Driver Found,"""CID4354319""",Premier Sedan,Mehrauli,Barakhamba Road,,,,,,,,,,,,,
2024-02-06,14:40:28,"""CNR3188685""",Completed,"""CID4098738""",Auto,Jahangirpuri,Lok Kalyan Marg,3.2,24.7,,,,,,,207.0,24.92,3.1,4.4,Uber Wallet
2024-03-18,15:40:31,"""CNR9244402""",Cancelled by Driver,"""CID5468528""",eBike,IMT Manesar,Kashmere Gate ISBT,4.9,,,,1.0,Customer related issue,,,,,,,
2024-04-10,21:44:39,"""CNR3200064""",Incomplete,"""CID1972292""",Go Mini,Jama Masjid,Ramesh Nagar,8.1,27.7,,,,,1.0,Other Issue,484.0,7.95,,,Credit Card
2024-08-29,22:01:31,"""CNR2176039""",Completed,"""CID4487944""",Go Sedan,Central Secretariat,Bhiwadi,11.7,41.7,,,,,,,762.0,29.26,4.6,4.8,Credit Card
2024-05-19,03:17:59,"""CNR2788133""",Incomplete,"""CID6834585""",Auto,Mayur Vihar,Pataudi Chowk,8.4,11.4,,,,,1.0,Vehicle Breakdown,1089.0,13.66,,,UPI
2024-08-28,14:49:41,"""CNR4863075""",Incomplete,"""CID2019810""",Auto,DLF City Court,Jhilmil,5.5,23.8,,,,,1.0,Other Issue,122.0,8.95,,,Uber Wallet
2024-10-06,19:57:42,"""CNR2846517""",Completed,"""CID4879238""",Go Mini,Chandni Chowk,Ghitorni Village,13.7,28.7,,,,,,,344.0,30.53,3.9,4.9,Cash
2024-01-11,19:48:29,"""CNR7772578""",Incomplete,"""CID4616438""",Go Mini,Rajiv Chowk,Kanhaiya Nagar,4.5,10.4,,,,,1.0,Vehicle Breakdown,662.0,6.28,,,UPI
2024-09-12,13:05:33,"""CNR3794122""",Completed,"""CID9814054""",Auto,Tilak Nagar,Chanakyapuri,6.8,34.9,,,,,,,200.0,41.72,3.2,4.6,UPI
2024-04-03,09:50:07,"""CNR1896824""",Completed,"""CID2971572""",Bike,Gurgaon Sector 29,Greater Noida,5.3,26.2,,,,,,,979.0,25.75,4.3,4.3,UPI
2024-09-17,15:03:49,"""CNR2206578""",Cancelled by Driver,"""CID2125632""",Go Sedan,IIT Delhi,Shastri Nagar,11.8,,,,1.0,The customer was coughing/sick,,,,,,,
2024-02-21,21:13:41,"""CNR1264261""",Completed,"""CID6788753""",Premier Sedan,Vasant Kunj,Aya Nagar,4.0,21.7,,,,,,,322.0,21.66,4.2,4.3,UPI
2024-04-14,21:53:53,"""CNR1897181""",Cancelled by Driver,"""CID8113359""",Go Mini,Bhikaji Cama Place,Karkarduma,6.3,,,,1.0,Customer related issue,,,,,,,
2024-07-04,17:33:30,"""CNR8554634""",Completed,"""CID5244486""",Bike,Green Park,Jor Bagh,8.2,39.2,,,,,,,361.0,42.91,5.0,4.3,Debit Card
2024-02-19,13:13:54,"""CNR8949431""",Completed,"""CID8021932""",Go Sedan,Madipur,Saidulajab,7.6,38.0,,,,,,,232.0,44.67,4.3,4.5,UPI
2024-08-14,07:35:13,"""CNR8583813""",Cancelled by Driver,"""CID8979573""",Auto,Vishwavidyalaya,India Gate,3.8,,,,1.0,More than permitted people in there,,,,,,,
2024-06-29,09:46:58,"""CNR1637599""",Cancelled by Driver,"""CID3192678""",Auto,Malviya Nagar,Shahdara,6.7,,,,1.0,Customer related issue,,,,,,,
2024-05-18,07:17:38,"""CNR3306769""",Completed,"""CID3693978""",Premier Sedan,GTB Nagar,Badshahpur,9.1,39.8,,,,,,,318.0,7.59,4.4,5.0,UPI
2024-05-12,12:52:20,"""CNR2405550""",Cancelled by Driver,"""CID9280201""",Bike,Shahdara,Vaishali,5.1,,,,1.0,Personal & Car related issues,,,,,,,
2024-11-15,18:46:55,"""CNR6823624""",Completed,"""CID9206744""",eBike,Anand Vihar ISBT,Narsinghpur,14.1,31.7,,,,,,,1323.0,32.74,4.2,4.2,Credit Card
2024-04-18,04:31:56,"""CNR6778599""",Completed,"""CID1852002""",Auto,Tilak Nagar,Palam Vihar,12.2,30.6,,,,,,,972.0,30.24,3.8,4.9,UPI
2024-10-21,20:20:35,"""CNR5523123""",Completed,"""CID5742840""",Go Sedan,Rohini East,Panchsheel Park,5.8,42.4,,,,,,,295.0,29.8,4.1,4.7,UPI
2024-12-22,20:32:07,"""CNR1449297""",Incomplete,"""CID3930252""",Go Sedan,Maidan Garhi,Noida Sector 18,9.4,23.1,,,,,1.0,Vehicle Breakdown,1020.0,4.76,,,Cash
2024-12-28,10:41:13,"""CNR5460112""",Cancelled by Customer,"""CID5789165""",Bike,Yamuna Bank,Vaishali,13.1,,1.0,Change of plans,,,,,,,,,
2024-11-14,17:01:54,"""CNR8322349""",Completed,"""CID5673569""",Go Mini,Ardee City,Rohini,11.6,26.8,,,,,,,190.0,4.3,4.7,3.2,Uber Wallet
2024-01-01,19:56:25,"""CNR3914591""",Completed,"""CID3217781""",Bike,Pragati Maidan,Vasant Kunj,2.2,21.7,,,,,,,147.0,31.04,4.2,4.6,UPI
2024-07-27,17:22:27,"""CNR2403407""",Completed,"""CID2679883""",Go Mini,AIIMS,Panipat,3.4,41.7,,,,,,,400.0,20.44,3.8,4.2,UPI
2024-05-20,22:54:01,"""CNR3019947""",Incomplete,"""CID9650970""",Go Sedan,Botanical Garden,Bhiwadi,7.3,23.1,,,,,1.0,Other Issue,1812.0,2.65,,,Cash
2024-04-17,07:10:03,"""CNR5205732""",Completed,"""CID6169469""",Bike,Nawada,Kashmere Gate ISBT,8.9,25.4,,,,,,,321.0,26.73,3.9,4.3,UPI
2024-04-24,16:15:05,"""CNR8471057""",No Driver Found,"""CID5713989""",Go Mini,Netaji Subhash Place,Kaushambi,,,,,,,,,,,,,
2024-12-12,23:44:16,"""CNR2416041""",Completed,"""CID7961562""",Go Mini,Qutub Minar,Nawada,4.4,34.5,,,,,,,447.0,33.03,4.6,3.9,Cash
2024-02-19,05:50:05,"""CNR5320904""",Completed,"""CID6136364""",Premier Sedan,Connaught Place,Narsinghpur,14.5,20.8,,,,,,,386.0,4.28,3.4,4.7,Credit Card
2024-10-29,16:46:58,"""CNR2825121""",Completed,"""CID4540429""",Go Mini,Jhilmil,Ghitorni Village,12.1,44.5,,,,,,,289.0,32.35,4.6,4.9,UPI
2024-04-02,10:02:47,"""CNR4744765""",Completed,"""CID8511605""",Auto,Botanical Garden,Udyog Vihar Phase 4,13.0,42.1,,,,,,,831.0,3.65,4.4,4.4,UPI
2024-12-19,11:18:54,"""CNR6225525""",Completed,"""CID5866677""",Go Mini,Karkarduma,Hauz Rani,5.1,24.7,,,,,,,787.0,8.92,4.9,3.8,UPI
2024-12-27,02:44:12,"""CNR3802266""",No Driver Found,"""CID7974891""",Go Sedan,Nirman Vihar,IFFCO Chowk,,,,,,,,,,,,,
2024-02-16,18:28:44,"""CNR4070215""",No Driver Found,"""CID6184321""",eBike,Vatika Chowk,Model Town,,,,,,,,,,,,,
2024-06-04,20:54:41,"""CNR1959086""",Incomplete,"""CID5525214""",Go Sedan,Peeragarhi,Gurgaon Railway Station,2.3,30.0,,,,,1.0,Other Issue,358.0,14.49,,,Cash
2024-02-19,06:33:47,"""CNR8729615""",Incomplete,"""CID7384205""",Go Sedan,Mehrauli,Jor Bagh,5.8,23.7,,,,,1.0,Customer Demand,577.0,11.51,,,Uber Wallet
2024-05-26,11:55:12,"""CNR9169915""",Cancelled by Driver,"""CID8326316""",Premier Sedan,Tilak Nagar,Ghitorni,8.2,,,,1.0,The customer was coughing/sick,,,,,,,
2024-03-20,09:36:29,"""CNR9782243""",Completed,"""CID8663933""",Bike,Akshardham,Munirka,2.2,28.8,,,,,,,429.0,38.43,4.6,4.2,UPI
2024-02-20,19:04:55,"""CNR9925565""",No Driver Found,"""CID4589975""",Premier Sedan,Botanical Garden,Faridabad Sector 15,,,,,,,,,,,,,
2024-05-01,21:45:41,"""CNR1635880""",Completed,"""CID7707239""",Premier Sedan,Pulbangash,Rohini West,12.5,32.3,,,,,,,2411.0,13.72,4.4,4.4,Debit Card
2024-09-11,08:44:37,"""CNR7012877""",Completed,"""CID1488092""",Bike,Okhla,Badshahpur,11.2,38.7,,,,,,,72.0,42.54,4.9,4.8,Credit Card
2024-12-15,12:54:34,"""CNR3204828""",Cancelled by Driver,"""CID2142290""",Auto,Khandsa,Welcome,3.9,,,,1.0,More than permitted people in there,,,,,,,
2024-01-04,22:52:54,"""CNR8405546""",Cancelled by Driver,"""CID5034109""",Go Sedan,Mayur Vihar,Vidhan Sabha,5.1,,,,1.0,The customer was coughing/sick,,,,,,,
2024-10-18,16:49:33,"""CNR3208669""",Completed,"""CID1664990""",Premier Sedan,Tughlakabad,Badarpur,9.1,40.2,,,,,,,54.0,19.9,4.6,4.2,Uber Wallet
2024-08-27,18:28:50,"""CNR1046422""",Cancelled by Customer,"""CID8111278""",Auto,Mundka,IIT Delhi,11.2,,1.0,Wrong Address,,,,,,,,,
2024-06-27,13:51:51,"""CNR8392529""",Cancelled by Driver,"""CID3200210""",Go Sedan,Khan Market,Subhash Chowk,3.1,,,,1.0,The customer was coughing/sick,,,,,,,
2024-05-06,18:20:47,"""CNR4102052""",Completed,"""CID2661831""",Premier Sedan,Vatika Chowk,Jor Bagh,10.2,20.6,,,,,,,249.0,49.21,3.5,3.6,Debit Card
2024-02-11,19:52:39,"""CNR5489697""",Cancelled by Driver,"""CID3814650""",eBike,Mundka,Sikanderpur,3.3,,,,1.0,The customer was coughing/sick,,,,,,,
2024-06-18,16:14:37,"""CNR9799972""",Incomplete,"""CID6135841""",Go Mini,Mehrauli,Rohini,8.3,23.9,,,,,1.0,Other Issue,171.0,2.65,,,Cash
2024-02-04,21:24:48,"""CNR9197564""",Cancelled by Driver,"""CID5994611""",Premier Sedan,Lok Kalyan Marg,Faridabad Sector 15,7.1,,,,1.0,More than permitted people in there,,,,,,,
2024-12-15,00:18:14,"""CNR9448010""",Completed,"""CID7906624""",Premier Sedan,Punjabi Bagh,Rajiv Nagar,11.2,35.1,,,,,,,1471.0,13.9,4.4,4.9,UPI
2024-08-24,22:26:15,"""CNR9653546""",Cancelled by Driver,"""CID1555201""",Go Sedan,MG Road,Udyog Vihar Phase 4,8.8,,,,1.0,Customer related issue,,,,,,,
2024-12-08,19:38:06,"""CNR7436503""",Cancelled by Customer,"""CID2404591""",Auto,Noida Extension,Kirti Nagar,18.6,,1.0,Change of plans,,,,,,,,,
2024-03-16,18:49:38,"""CNR3127359""",Incomplete,"""CID4039411""",Bike,Sadar Bazar Gurgaon,Saket,5.9,29.0,,,,,1.0,Customer Demand,699.0,15.81,,,UPI
2024-04-29,05:30:49,"""CNR2479171""",Completed,"""CID9755877""",Auto,Kherki Daula Toll,Janakpuri,10.2,19.1,,,,,,,901.0,6.98,4.9,4.6,Credit Card
2024-05-08,11:04:30,"""CNR3683368""",No Driver Found,"""CID7073211""",Bike,Lok Kalyan Marg,Mansarovar Park,,,,,,,,,,,,,
2024-05-28,15:45:30,"""CNR7187011""",Incomplete,"""CID9807186""",Auto,Sohna Road,Badshahpur,9.1,22.0,,,,,1.0,Other Issue,539.0,1.05,,,UPI
2024-08-15,20:40:09,"""CNR4524743""",Completed,"""CID7090340""",Auto,Keshav Puram,Green Park,2.8,32.1,,,,,,,246.0,49.37,4.2,4.9,Credit Card
2024-10-03,19:20:58,"""CNR8228124""",Completed,"""CID9741638""",Bike,Golf Course Road,Ashram,10.4,44.6,,,,,,,873.0,49.54,4.5,4.6,UPI
2024-09-13,08:31:17,"""CNR4981528""",Completed,"""CID7554715""",Auto,Vasant Kunj,Moolchand,4.2,39.5,,,,,,,675.0,3.1,3.1,4.7,UPI
2024-01-31,16:28:31,"""CNR4013170""",Completed,"""CID2294598""",Auto,Vidhan Sabha,Basai Dhankot,3.0,23.4,,,,,,,449.0,4.7,4.2,4.0,Debit Card
2024-05-21,06:24:22,"""CNR4208443""",Cancelled by Driver,"""CID8985601""",eBike,Kirti Nagar,Shivaji Park,5.5,,,,1.0,Customer related issue,,,,,,,
2024-06-29,21:02:34,"""CNR5151548""",Completed,"""CID4417777""",Auto,Gwal Pahari,Badshahpur,7.6,34.7,,,,,,,692.0,49.34,4.1,4.1,UPI
2024-07-19,09:37:46,"""CNR7805442""",Cancelled by Driver,"""CID5681459""",eBike,Kirti Nagar,Green Park,3.1,,,,1.0,More than permitted people in there,,,,,,,
2024-09-28,17:54:56,"""CNR9176169""",Cancelled by Customer,"""CID9799054""",Go Sedan,Udyog Vihar Phase 4,Raj Nagar Extension,7.5,,1.0,Driver is not moving towards pickup location,,,,,,,,,
2024-06-15,13:17:05,"""CNR6548266""",Completed,"""CID4417162""",Go Sedan,Nirman Vihar,Kanhaiya Nagar,3.6,26.8,,,,,,,1378.0,4.11,4.3,4.7,Credit Card
